id,created_at,category,title,description,challenge_id_text
964,2025-07-22T08:59:27.438182,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0964
965,2025-07-22T08:59:27.438182,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0965
966,2025-07-22T08:59:27.438182,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0966
967,2025-07-22T08:59:27.438182,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0967
968,2025-07-22T08:59:27.438182,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0968
969,2025-07-22T08:59:27.438182,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0969
970,2025-07-22T08:59:27.438182,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0970
971,2025-07-22T08:59:27.438182,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0971
972,2025-07-22T08:59:27.438182,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0972
973,2025-07-22T08:59:27.438182,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0973
974,2025-07-22T08:59:27.438182,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0974
975,2025-07-22T08:59:27.438182,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0975
976,2025-07-22T08:59:27.438182,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0976
977,2025-07-22T08:59:27.438182,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0977
978,2025-07-22T08:59:27.438182,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0978
979,2025-07-22T08:59:27.438182,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0979
980,2025-07-22T08:59:27.438182,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0980
981,2025-07-22T08:59:27.438182,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0981
982,2025-07-22T08:59:27.438182,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0982
983,2025-07-22T08:59:27.438182,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0983
984,2025-07-22T08:59:27.438182,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0984
985,2025-07-22T08:59:27.438182,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0985
986,2025-07-22T08:59:27.438182,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0986
987,2025-07-22T08:59:27.438182,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0987
988,2025-07-22T08:59:27.438182,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0988
989,2025-07-22T08:59:27.438182,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0989
990,2025-07-22T08:59:27.438182,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0990
991,2025-07-22T08:59:27.438182,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0991
992,2025-07-22T08:59:27.438182,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0992
993,2025-07-22T08:59:27.438182,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0993
994,2025-07-22T08:59:27.438182,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0994
995,2025-07-22T08:59:27.438182,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0995
996,2025-07-22T08:59:27.438182,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0996
997,2025-07-22T08:59:27.438182,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0997
998,2025-07-22T08:59:27.438182,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0998
999,2025-07-22T08:59:27.438182,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0999
1000,2025-07-22T08:59:27.438182,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-1000
1001,2025-07-22T08:59:27.438182,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0001
1002,2025-07-22T08:59:27.438182,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0002
1003,2025-07-22T08:59:27.438182,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0003
1004,2025-07-22T08:59:27.438182,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0004
1005,2025-07-22T08:59:27.438182,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0005
1006,2025-07-22T08:59:27.438182,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0006
1007,2025-07-22T08:59:27.438182,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0007
1008,2025-07-22T08:59:27.438182,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0008
1009,2025-07-22T08:59:27.438182,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0009
1010,2025-07-22T08:59:27.438182,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0010
1011,2025-07-22T08:59:27.438182,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0011
1012,2025-07-22T08:59:27.438182,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0012
1013,2025-07-22T08:59:27.438182,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0013
1014,2025-07-22T08:59:27.438182,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0014
1015,2025-07-22T08:59:27.438182,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0015
1016,2025-07-22T08:59:27.438182,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0016
1017,2025-07-22T08:59:27.438182,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0017
1018,2025-07-22T08:59:27.438182,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0018
1019,2025-07-22T08:59:27.438182,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0019
1020,2025-07-22T08:59:27.438182,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0020
1021,2025-07-22T08:59:27.438182,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0021
1022,2025-07-22T08:59:27.438182,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0022
1023,2025-07-22T08:59:27.438182,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0023
1024,2025-07-22T08:59:27.438182,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0024
1025,2025-07-22T08:59:27.438182,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0025
1026,2025-07-22T08:59:27.438182,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0026
1027,2025-07-22T08:59:27.438182,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0027
1028,2025-07-22T08:59:27.438182,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0028
1029,2025-07-22T08:59:27.438182,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0029
1030,2025-07-22T08:59:27.438182,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0030
1031,2025-07-22T08:59:27.438182,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0031
1032,2025-07-22T08:59:27.438182,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0032
1033,2025-07-22T08:59:27.438182,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0033
1034,2025-07-22T08:59:27.438182,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0034
1035,2025-07-22T08:59:27.438182,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0035
1036,2025-07-22T08:59:27.438182,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0036
1037,2025-07-22T08:59:27.438182,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0037
1038,2025-07-22T08:59:27.438182,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0038
1039,2025-07-22T08:59:27.438182,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0039
1040,2025-07-22T08:59:27.438182,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0040
1041,2025-07-22T08:59:27.438182,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0041
1042,2025-07-22T08:59:27.438182,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0042
1043,2025-07-22T08:59:27.438182,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0043
1044,2025-07-22T08:59:27.438182,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0044
1045,2025-07-22T08:59:27.438182,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0045
1046,2025-07-22T08:59:27.438182,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0046
1047,2025-07-22T08:59:27.438182,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0047
